제품코드,제품명,업체명,규격,단위,상한금액,Group
650202760,코디큐반정80/12.5mg_(1정),안국약품(주),1,정,472,valsartan   80mg
648202350,듀오탄정80/12.5mg_(1정),(주)유영제약,1,정,477,valsartan   80mg
669804110,발데사르플러스정80/12.5mg_(1정),구주제약(주),1,정,531,valsartan   80mg
648506710,디발탄플러스정80/12.5밀리그램_(1정),신풍제약(주),1,정,534,valsartan   80mg
642506550,코바로살탄정80/12.5밀리그램_(1정),동아에스티(주),1,정,543,valsartan   80mg
657804540,코바라탄정80/12.5mg_(1정),하나제약(주),1,정,543,valsartan   80mg
642903970,코디오패스정 80/12.5밀리그램_(1정),일동제약(주),1,정,543,valsartan   80mg
645903760,발탄플러스정80/12.5밀리그램_(1정),동광제약(주),1,정,544,valsartan   80mg
648103110,발트렙플러스정_(1정),경동제약(주),1,정,544,valsartan   80mg
653803090,네오반플러스정_(1정),신일제약(주),1,정,544,valsartan   80mg
671804220,코디오르탄정80/12.5밀리그램_(1정),대원제약(주),1,정,544,valsartan   80mg
653601060,코디오반정80/12.5밀리그램_(1정),한국노바티스(주),1,정,544,valsartan   80mg
644308200,코디잔틴정80/12.5밀리그램_(1정),한국유나이티드제약(주),1,정,544,valsartan   80mg
643304910,코발사벨정80/12.5밀리그램_(1정),(주)종근당,1,정,544,valsartan   80mg
670104030,바르반플러스정80/12.5mg_(1정),(주)팜젠사이언스,1,정,544,valsartan   80mg
643102430,발사르텔플러스정160/12.5밀리그램_(1정),(주)바이넥스,1,정,635,valsartan   0.16g
654002270,듀오살탄정160/12.5밀리그램_(1정),아주약품(주),1,정,636,valsartan   0.16g
647802920,엑스반플러스정160/12.5밀리그램_(1정),삼진제약(주),1,정,636,valsartan   0.16g
671804210,코디오르탄정160/12.5밀리그램_(1정),대원제약(주),1,정,636,valsartan   0.16g
642402090,코디오칸정160/12.5밀리그람_(1정),영진약품(주),1,정,636,valsartan   0.16g
641805050,브이반플러스정160/12.5밀리그램_(1정),광동제약(주),1,정,706,valsartan   0.16g
648202360,듀오탄정160/12.5mg_(1정),(주)유영제약,1,정,762,valsartan   0.16g
645903750,발탄플러스정160/12.5밀리그램_(1정),동광제약(주),1,정,762,valsartan   0.16g
652902290,사르발탄플러스정160/12.5_(1정),(주)서울제약,1,정,762,valsartan   0.16g
644912400,코발사렉트정160/12.5mg_(1정),제이더블유중외제약(주),1,정,762,valsartan   0.16g
651502560,코플렉스정160/12.5mg_(1정),(주)하원제약,1,정,782,valsartan   0.16g
652601730,맥스디오플러스정160/12.5mg_(1정),알보젠코리아(주),1,정,785,valsartan   0.16g
669501770,바레탄플러스정160/12.5mg_(1정),(주)씨티씨바이오,1,정,785,valsartan   0.16g
653401550,코바소탄정160/12.5밀리그램_(1정),동국제약(주),1,정,785,valsartan   0.16g
642001690,코디바드정160/12.5밀리그램_(1정),현대약품(주),1,정,785,valsartan   0.16g
649805370,발사닌플러스정160/12.5밀리그램_(1정),명문제약(주),1,정,785,valsartan   0.16g
645403780,코디오발탄정160/12.5밀리그램_(1정),제일약품(주),1,정,785,valsartan   0.16g
658602050,디로탄플러스정160/12.5mg_(1정),이연제약(주),1,정,785,valsartan   0.16g
694001250,디오브이플러스정160/12.5mg_(1정),대웅바이오(주),1,정,785,valsartan   0.16g
656004760,코디오르반정160/12.5밀리그램_(1정),알리코제약(주),1,정,785,valsartan   0.16g
670501560,코디오잘탄정160/12.5밀리그램_(1정),(주)보령바이오파마,1,정,785,valsartan   0.16g
57600100,코발사텍정160/12.5밀리그램_(1정),주식회사다나젠,1,정,785,valsartan   0.16g
644004470,하이든플러스정160/12.5밀리그램_(1정),삼익제약(주),1,정,785,valsartan   0.16g
649702460,유오탄정160/12.5mg_(1정),지엘파마(주),1,정,785,valsartan   0.16g
669804100,발데사르플러스정160/12.5mg_(1정),구주제약(주),1,정,786,valsartan   0.16g
650202750,코디큐반정160/12.5mg_(1정),안국약품(주),1,정,786,valsartan   0.16g
643304900,코발사벨정160/12.5밀리그램_(1정),(주)종근당,1,정,786,valsartan   0.16g
648103100,발트렙플러스에프정_(1정),경동제약(주),1,정,829,valsartan   0.16g
642103980,코디오살탄정160/12.5밀리그램_(1정),(주)유한양행,1,정,830,valsartan   0.16g
642506560,코바로살탄정160/12.5밀리그램_(1정),동아에스티(주),1,정,831,valsartan   0.16g
657804530,코바라탄정160/12.5mg_(1정),하나제약(주),1,정,831,valsartan   0.16g
653601050,코디오반정160/12.5밀리그램_(1정),한국노바티스(주),1,정,921,valsartan   0.16g
670104020,바르반플러스정160/12.5mg_(1정),(주)팜젠사이언스,1,정,924,valsartan   0.16g
58200410,텔로드정40밀리그램(텔미사르탄)_(40mg/1정),(주)아리제약,1,정,220,telmisartan   40mg
641704100,일양텔미사탄정40밀리그램(텔미사르탄)_(40mg/1정),일양약품(주),1,정,290,telmisartan   40mg
647303490,씨르텔미정40밀리그램(텔미사르탄)_(40mg/1정),에이치엘비제약(주),1,정,305,telmisartan   40mg
659900480,텔카탄정40밀리그램(텔미사르탄)_(40mg/1정),(주)한국팜비오,1,정,336,telmisartan   40mg
660702390,미르토정40밀리그램(텔미사르탄)_(40mg/1정),위더스제약(주),1,정,339,telmisartan   40mg
622804760,텔미엠정40밀리그램(텔미사르탄)_(40mg/1정),(주)마더스제약,1,정,362,telmisartan   40mg
652602880,미카탄정40밀리그램(텔미사르탄)_(40mg/1정),알보젠코리아(주),1,정,362,telmisartan   40mg
653805330,네오텔미정40밀리그램(텔미사르탄)_(40mg/1정),신일제약(주),1,정,362,telmisartan   40mg
645305970,텔미르정40밀리그램(텔미사르탄)_(40mg/1정),한림제약(주),1,정,362,telmisartan   40mg
642705440,텔사탄정40밀리그램(텔미사르탄)_(40mg/1정),동화약품(주),1,정,362,telmisartan   40mg
654304960,뉴텔미정40mg(텔미사르탄)_(40mg/1정),오스틴제약(주),1,정,362,telmisartan   40mg
644102640,미카르텔미정40밀리그램(텔미사르탄)_(40mg/1정),제이더블유신약(주),1,정,362,telmisartan   40mg
693901770,셀미살탄정40밀리그램(텔미사르탄)_(40mg/1정),(주)셀트리온제약,1,정,362,telmisartan   40mg
648602730,텔미로탄정40mg(텔미사르탄)_(40mg/1정),(주)씨엠지제약,1,정,362,telmisartan   40mg
655403150,텔미토정40밀리그램(텔미사르탄)_(40mg/1정),일성신약(주),1,정,362,telmisartan   40mg
670701690,프리텔미정40mg(텔미사르탄)_(40mg/1정),초당약품공업(주),1,정,362,telmisartan   40mg
649102640,하이퍼텔미정40mg(텔미사르탄)_(40mg/1정),한국휴텍스제약(주),1,정,362,telmisartan   40mg
669906790,테르탄정40mg(텔미사르탄)_(40mg/1정),대한뉴팜(주),1,정,362,telmisartan   40mg
651602010,텔미일정40mg(텔미사르탄)_(40mg/1정),한화제약(주),1,정,362,telmisartan   40mg
670401400,텔미즈정40mg(텔미사르탄)_(40mg/1정),(주)휴온스메디텍,1,정,362,telmisartan   40mg
665002130,텔미카르정40밀리그램(텔미사르탄)_(40mg/1정),(주)경보제약,1,정,362,telmisartan   40mg
645906160,텔미스타정40밀리그램(텔미사르탄)_(40mg/1정),동광제약(주),1,정,362,telmisartan   40mg
647204980,텔미온정40밀리그램(텔미사르탄)_(40mg/1정),한국코러스(주),1,정,362,telmisartan   40mg
644003950,베르텔정40밀리그램(텔미사르탄)_(40mg/1정),삼익제약(주),1,정,362,telmisartan   40mg
698503860,텔미큐어정40밀리그램(텔미사르탄)_(40mg/1정),(주)테라젠이텍스,1,정,362,telmisartan   40mg
654005170,아나텔정40밀리그램(텔미사르탄)_(40mg/1정),아주약품(주),1,정,362,telmisartan   40mg
649507790,텔탄정40밀리그램(텔미사르탄)_(40mg/1정),유니메드제약(주),1,정,362,telmisartan   40mg
670104330,텔로살탄정40mg(텔미사르탄)_(40mg/1정),(주)팜젠사이언스,1,정,362,telmisartan   40mg
649001860,텔미다운정40밀리그램(텔미사르탄)_(40mg/1정),풍림무약(주),1,정,362,telmisartan   40mg
652904110,티살탄정40밀리그램(텔미사르탄)_(40mg/1정),(주)서울제약,1,정,362,telmisartan   40mg
670501460,텔리토정40mg(텔미사르탄)_(40mg/1정),(주)보령바이오파마,1,정,362,telmisartan   40mg
694002270,텔미베타정40밀리그램(텔미사르탄)_(40mg/1정),대웅바이오(주),1,정,362,telmisartan   40mg
650205110,모노티탄정40밀리그램(텔미사르탄)_(40mg/1정),안국약품(주),1,정,362,telmisartan   40mg
650303860,테미살탄정40밀리그램(텔미사르탄)_(40mg/1정),진양제약(주),1,정,362,telmisartan   40mg
658204220,텔미드롭정40밀리그램(텔미사르탄)_(40mg/1정),(주)비보존제약,1,정,362,telmisartan   40mg
645605030,텔미텐션정40밀리그램(텔미사르탄)_(40mg/1정),대화제약(주),1,정,362,telmisartan   40mg
643104740,모노스핀정40밀리그램(텔미사르탄)_(40mg/1정),(주)바이넥스,1,정,362,telmisartan   40mg
53300700,텔로미탄정40밀리그램(텔미사르탄)_(40mg/1정),(주)중헌제약,1,정,362,telmisartan   40mg
658106790,텔미콜정40밀리그램(텔미사르탄)_(40mg/1정),(유)한풍제약,1,정,362,telmisartan   40mg
623005210,엔티텔미정40밀리그램(텔미사르탄)_(40mg/1정),한국신텍스제약(주),1,정,362,telmisartan   40mg
640903860,텔카디정40밀리그램(텔미사르탄)_(40mg/1정),(주)일화,1,정,362,telmisartan   40mg
653103460,비씨텔미정40밀리그램(텔미사르탄)_(40mg/1정),(주)비씨월드제약,1,정,362,telmisartan   40mg
661905390,영텔미탄정40밀리그램(텔미사르탄)_(40mg/1정),영풍제약(주),1,정,362,telmisartan   40mg
625501030,텔미로우정40밀리그램(텔미사르탄)_(40mg/1정),(주)텔콘알에프제약,1,정,362,telmisartan   40mg
60500520,메가텔미정40밀리그램(텔미사르탄)_(40mg/1정),(주)엘앤씨바이오,1,정,362,telmisartan   40mg
73000290,텔미건정40mg(텔미사르탄)_(40mg/1정),건일바이오팜주식회사,1,정,362,telmisartan   40mg
665508400,유니텔미사탄정40밀리그램_(40mg/1정),한국유니온제약(주),1,정,362,telmisartan   40mg
653405080,프리모노정40밀리그램(텔미사르탄)_(40mg/1정),동국제약(주),1,정,362,telmisartan   40mg
645403890,텔미칸정40밀리그램(텔미사르탄)_(40mg/1정),제일약품(주),1,정,384,telmisartan   40mg
643902880,텔미스정40mg(텔미사르탄)_(40mg/1정),삼일제약(주),1,정,415,telmisartan   40mg
653500340,미카르디스정40밀리그램(텔미사르탄)_(40mg/1정),한국베링거인겔하임(주),1,정,415,telmisartan   40mg
649807340,텔미정40밀리그램(텔미사르탄)_(40mg/1정),명문제약(주),1,정,416,telmisartan   40mg
644501760,유유텔미사르탄정40밀리그램_(40mg/1정),(주)유유제약,1,정,417,telmisartan   40mg
678600220,프리텐션정40밀리그램(텔미사르탄)_(40mg/1정),(주)다산제약,1,정,421,telmisartan   40mg
648506900,텔미탄정40밀리그램(텔미사르탄)_(40mg/1정),신풍제약(주),1,정,422,telmisartan   40mg
642904550,미카테르정40mg(텔미사르탄)_(40mg/1정),일동제약(주),1,정,425,telmisartan   40mg
640005970,텔미원정40밀리그램(텔미사르탄)_(40mg/1정),에이치케이이노엔(주),1,정,425,telmisartan   40mg
646004770,텔미살탄정40밀리그램(텔미사르탄)_(40mg/1정),(주)메디카코리아,1,정,426,telmisartan   40mg
643306140,텔미트렌정40밀리그램(텔미사르탄)_(40mg/1정),(주)종근당,1,정,426,telmisartan   40mg
671702990,제뉴원텔미사르탄정40밀리그램_(40mg/1정),주식회사제뉴원사이언스,1,정,426,telmisartan   40mg
651204930,미르텔정40밀리그램(텔미사르탄)_(40mg/1정),삼천당제약(주),1,정,426,telmisartan   40mg
54800280,텔미코르정40밀리그램(텔미사르탄)_(40mg/1정),엔비케이제약(주),1,정,426,telmisartan   40mg
58800760,유앤텔미정40밀리그램(텔미사르탄)_(40mg/1정),(주)유앤생명과학,1,정,426,telmisartan   40mg
59000760,텔미프리정40밀리그램(텔미사르탄)_(40mg/1정),주식회사케이에스제약,1,정,426,telmisartan   40mg
663608530,텔미린정40밀리그램(텔미사르탄)_(40mg/1정),한국프라임제약(주),1,정,426,telmisartan   40mg
58200360,텔로드정80밀리그램(텔미사르탄)_(80mg/1정),(주)아리제약,1,정,299,telmisartan   80mg
641704110,일양텔미사탄정80밀리그램(텔미사르탄)_(80mg/1정),일양약품(주),1,정,390,telmisartan   80mg
622804770,텔미엠정80밀리그램(텔미사르탄)_(80mg/1정),(주)마더스제약,1,정,487,telmisartan   80mg
659900470,텔카탄정80밀리그램(텔미사르탄)_(80mg/1정),(주)한국팜비오,1,정,487,telmisartan   80mg
644501750,유유텔미사르탄정80밀리그램_(80mg/1정),(주)유유제약,1,정,487,telmisartan   80mg
653805320,네오텔미정80밀리그램(텔미사르탄)_(80mg/1정),신일제약(주),1,정,487,telmisartan   80mg
645305960,텔미르정80밀리그램(텔미사르탄)_(80mg/1정),한림제약(주),1,정,487,telmisartan   80mg
644102650,미카르텔미정80밀리그램(텔미사르탄)_(80mg/1정),제이더블유신약(주),1,정,487,telmisartan   80mg
693901830,셀미살탄정80밀리그램(텔미사르탄)_(80mg/1정),(주)셀트리온제약,1,정,487,telmisartan   80mg
648602740,텔미로탄정80mg(텔미사르탄)_(80mg/1정),(주)씨엠지제약,1,정,487,telmisartan   80mg
655403020,텔미토정80밀리그램(텔미사르탄)_(80mg/1정),일성신약(주),1,정,487,telmisartan   80mg
670701680,프리텔미정80mg(텔미사르탄)_(80mg/1정),초당약품공업(주),1,정,487,telmisartan   80mg
669906800,테르탄정80mg(텔미사르탄)_(80mg/1정),대한뉴팜(주),1,정,487,telmisartan   80mg
651602060,텔미일정80mg(텔미사르탄)_(80mg/1정),한화제약(주),1,정,487,telmisartan   80mg
670401220,텔미즈정80mg(텔미사르탄)_(80mg/1정),(주)휴온스메디텍,1,정,487,telmisartan   80mg
665002140,텔미카르정80밀리그램(텔미사르탄)_(80mg/1정),(주)경보제약,1,정,487,telmisartan   80mg
645906170,텔미스타정80밀리그램(텔미사르탄)_(80mg/1정),동광제약(주),1,정,487,telmisartan   80mg
649103430,하이퍼텔미정80mg(텔미사르탄)_(80mg/1정),한국휴텍스제약(주),1,정,487,telmisartan   80mg
647204960,텔미온정80밀리그램(텔미사르탄)_(80mg/1정),한국코러스(주),1,정,487,telmisartan   80mg
698503850,텔미큐어정80밀리그램(텔미사르탄)_(80mg/1정),(주)테라젠이텍스,1,정,487,telmisartan   80mg
644004000,베르텔정80밀리그램(텔미사르탄)_(80mg/1정),삼익제약(주),1,정,487,telmisartan   80mg
647303480,씨르텔미정80밀리그램(텔미사르탄)_(80mg/1정),에이치엘비제약(주),1,정,487,telmisartan   80mg
654005160,아나텔정80밀리그램(텔미사르탄)_(80mg/1정),아주약품(주),1,정,487,telmisartan   80mg
670104340,텔로살탄정80mg(텔미사르탄)_(80mg/1정),(주)팜젠사이언스,1,정,487,telmisartan   80mg
652904150,티살탄정80밀리그램(텔미사르탄)_(80mg/1정),(주)서울제약,1,정,487,telmisartan   80mg
670501430,텔리토정80mg(텔미사르탄)_(80mg/1정),(주)보령바이오파마,1,정,487,telmisartan   80mg
694002280,텔미베타정80밀리그램(텔미사르탄)_(80mg/1정),대웅바이오(주),1,정,487,telmisartan   80mg
650205100,모노티탄정80밀리그램(텔미사르탄)_(80mg/1정),안국약품(주),1,정,487,telmisartan   80mg
650303870,테미살탄정80밀리그램(텔미사르탄)_(80mg/1정),진양제약(주),1,정,487,telmisartan   80mg
658204230,텔미드롭정80밀리그램(텔미사르탄)_(80mg/1정),(주)비보존제약,1,정,487,telmisartan   80mg
645605040,텔미텐션정80밀리그램(텔미사르탄)_(80mg/1정),대화제약(주),1,정,487,telmisartan   80mg
